model_id,model,vendor,tier,measure,baseline_event,baseline_date,baseline_lifecycle,first_event,first_date,first_surface,first_exposure,first_lifecycle,lag_days_min,lag_days_max,certainty
gpt-5,GPT-5,OpenAI,github_copilot,selectable_or_default,openai-gpt5-2025-08-07,2025-08-07,ga,github-gpt5-preview-2025-08-07,2025-08-07,github-copilot,selectable,public_preview,0,0,exact
gpt-5,GPT-5,OpenAI,foundry,any_exposure,openai-gpt5-2025-08-07,2025-08-07,ga,foundry-gpt5-2025-08-07,2025-08-07,azure-ai-foundry,catalogue,ga,0,0,exact
gpt-5,GPT-5,OpenAI,foundry,selectable_or_default,openai-gpt5-2025-08-07,2025-08-07,ga,,,,,,,,not_recorded
gpt-5-1,GPT-5.1,OpenAI,microsoft,any_exposure,openai-gpt5-1-2025-11-12,2025-11-12,ga,studio-gpt5-1-2025-11-12,2025-11-12,copilot-studio,selectable,public_preview,0,0,exact
gpt-5-1,GPT-5.1,OpenAI,microsoft,selectable_or_default,openai-gpt5-1-2025-11-12,2025-11-12,ga,studio-gpt5-1-2025-11-12,2025-11-12,copilot-studio,selectable,public_preview,0,0,exact
gpt-5-1,GPT-5.1,OpenAI,copilot,any_exposure,openai-gpt5-1-2025-11-12,2025-11-12,ga,studio-gpt5-1-2025-11-12,2025-11-12,copilot-studio,selectable,public_preview,0,0,exact
gpt-5-1,GPT-5.1,OpenAI,copilot,selectable_or_default,openai-gpt5-1-2025-11-12,2025-11-12,ga,studio-gpt5-1-2025-11-12,2025-11-12,copilot-studio,selectable,public_preview,0,0,exact
gpt-5-1,GPT-5.1,OpenAI,m365,any_exposure,openai-gpt5-1-2025-11-12,2025-11-12,ga,,,,,,,,unknown_open_research
gpt-5-1,GPT-5.1,OpenAI,m365,selectable_or_default,openai-gpt5-1-2025-11-12,2025-11-12,ga,,,,,,,,unknown_open_research
gpt-5-1,GPT-5.1,OpenAI,studio,any_exposure,openai-gpt5-1-2025-11-12,2025-11-12,ga,studio-gpt5-1-2025-11-12,2025-11-12,copilot-studio,selectable,public_preview,0,0,exact
gpt-5-1,GPT-5.1,OpenAI,studio,selectable_or_default,openai-gpt5-1-2025-11-12,2025-11-12,ga,studio-gpt5-1-2025-11-12,2025-11-12,copilot-studio,selectable,public_preview,0,0,exact
gpt-5-1,GPT-5.1,OpenAI,github_copilot,any_exposure,openai-gpt5-1-2025-11-12,2025-11-12,ga,,,,,,,,not_recorded
gpt-5-1,GPT-5.1,OpenAI,github_copilot,selectable_or_default,openai-gpt5-1-2025-11-12,2025-11-12,ga,,,,,,,,not_recorded
gpt-5-1,GPT-5.1,OpenAI,foundry,any_exposure,openai-gpt5-1-2025-11-12,2025-11-12,ga,,,,,,,,not_recorded
gpt-5-1,GPT-5.1,OpenAI,foundry,selectable_or_default,openai-gpt5-1-2025-11-12,2025-11-12,ga,,,,,,,,not_recorded
gpt-5-2,GPT-5.2,OpenAI,microsoft,any_exposure,openai-gpt5-2-2025-12-11,2025-12-11,ga,m365-gpt5-2-2025-12-11,2025-12-11,m365-copilot,selectable,ga,0,0,exact
gpt-5-2,GPT-5.2,OpenAI,microsoft,selectable_or_default,openai-gpt5-2-2025-12-11,2025-12-11,ga,m365-gpt5-2-2025-12-11,2025-12-11,m365-copilot,selectable,ga,0,0,exact
gpt-5-2,GPT-5.2,OpenAI,copilot,any_exposure,openai-gpt5-2-2025-12-11,2025-12-11,ga,m365-gpt5-2-2025-12-11,2025-12-11,m365-copilot,selectable,ga,0,0,exact
gpt-5-2,GPT-5.2,OpenAI,copilot,selectable_or_default,openai-gpt5-2-2025-12-11,2025-12-11,ga,m365-gpt5-2-2025-12-11,2025-12-11,m365-copilot,selectable,ga,0,0,exact
gpt-5-2,GPT-5.2,OpenAI,m365,any_exposure,openai-gpt5-2-2025-12-11,2025-12-11,ga,m365-gpt5-2-2025-12-11,2025-12-11,m365-copilot,selectable,ga,0,0,exact
gpt-5-2,GPT-5.2,OpenAI,m365,selectable_or_default,openai-gpt5-2-2025-12-11,2025-12-11,ga,m365-gpt5-2-2025-12-11,2025-12-11,m365-copilot,selectable,ga,0,0,exact
gpt-5-2,GPT-5.2,OpenAI,studio,any_exposure,openai-gpt5-2-2025-12-11,2025-12-11,ga,studio-gpt5-2-2025-12-11,2025-12-11,copilot-studio,selectable,ga,0,0,exact
gpt-5-2,GPT-5.2,OpenAI,studio,selectable_or_default,openai-gpt5-2-2025-12-11,2025-12-11,ga,studio-gpt5-2-2025-12-11,2025-12-11,copilot-studio,selectable,ga,0,0,exact
gpt-5-2,GPT-5.2,OpenAI,github_copilot,any_exposure,openai-gpt5-2-2025-12-11,2025-12-11,ga,,,,,,,,not_recorded
gpt-5-2,GPT-5.2,OpenAI,github_copilot,selectable_or_default,openai-gpt5-2-2025-12-11,2025-12-11,ga,,,,,,,,not_recorded
gpt-5-2,GPT-5.2,OpenAI,foundry,any_exposure,openai-gpt5-2-2025-12-11,2025-12-11,ga,,,,,,,,not_recorded
gpt-5-2,GPT-5.2,OpenAI,foundry,selectable_or_default,openai-gpt5-2-2025-12-11,2025-12-11,ga,,,,,,,,not_recorded
gpt-5-3-instant,GPT-5.3 Instant,OpenAI,microsoft,any_exposure,openai-gpt5-3-instant-2026-03-03,2026-03-03,ga,m365-gpt5-3-instant-2026-03-03,2026-03-03,m365-copilot,selectable,ga,0,0,exact
gpt-5-3-instant,GPT-5.3 Instant,OpenAI,microsoft,selectable_or_default,openai-gpt5-3-instant-2026-03-03,2026-03-03,ga,m365-gpt5-3-instant-2026-03-03,2026-03-03,m365-copilot,selectable,ga,0,0,exact
gpt-5-3-instant,GPT-5.3 Instant,OpenAI,copilot,any_exposure,openai-gpt5-3-instant-2026-03-03,2026-03-03,ga,m365-gpt5-3-instant-2026-03-03,2026-03-03,m365-copilot,selectable,ga,0,0,exact
gpt-5-3-instant,GPT-5.3 Instant,OpenAI,copilot,selectable_or_default,openai-gpt5-3-instant-2026-03-03,2026-03-03,ga,m365-gpt5-3-instant-2026-03-03,2026-03-03,m365-copilot,selectable,ga,0,0,exact
gpt-5-3-instant,GPT-5.3 Instant,OpenAI,m365,any_exposure,openai-gpt5-3-instant-2026-03-03,2026-03-03,ga,m365-gpt5-3-instant-2026-03-03,2026-03-03,m365-copilot,selectable,ga,0,0,exact
gpt-5-3-instant,GPT-5.3 Instant,OpenAI,m365,selectable_or_default,openai-gpt5-3-instant-2026-03-03,2026-03-03,ga,m365-gpt5-3-instant-2026-03-03,2026-03-03,m365-copilot,selectable,ga,0,0,exact
gpt-5-3-instant,GPT-5.3 Instant,OpenAI,studio,any_exposure,openai-gpt5-3-instant-2026-03-03,2026-03-03,ga,studio-gpt5-3-chat-2026-03-03,2026-03-03,copilot-studio,selectable,public_preview,0,0,exact
gpt-5-3-instant,GPT-5.3 Instant,OpenAI,studio,selectable_or_default,openai-gpt5-3-instant-2026-03-03,2026-03-03,ga,studio-gpt5-3-chat-2026-03-03,2026-03-03,copilot-studio,selectable,public_preview,0,0,exact
gpt-5-3-instant,GPT-5.3 Instant,OpenAI,github_copilot,any_exposure,openai-gpt5-3-instant-2026-03-03,2026-03-03,ga,,,,,,,,not_recorded
gpt-5-3-instant,GPT-5.3 Instant,OpenAI,github_copilot,selectable_or_default,openai-gpt5-3-instant-2026-03-03,2026-03-03,ga,,,,,,,,not_recorded
gpt-5-3-instant,GPT-5.3 Instant,OpenAI,foundry,any_exposure,openai-gpt5-3-instant-2026-03-03,2026-03-03,ga,,,,,,,,unknown_open_research
gpt-5-3-instant,GPT-5.3 Instant,OpenAI,foundry,selectable_or_default,openai-gpt5-3-instant-2026-03-03,2026-03-03,ga,,,,,,,,unknown_open_research
gpt-5-4,GPT-5.4,OpenAI,microsoft,any_exposure,openai-gpt5-4-2026-03-05,2026-03-05,ga,m365-gpt5-4-thinking-2026-03-06,2026-03-06,m365-copilot,selectable,ga,1,1,exact
gpt-5-4,GPT-5.4,OpenAI,microsoft,selectable_or_default,openai-gpt5-4-2026-03-05,2026-03-05,ga,m365-gpt5-4-thinking-2026-03-06,2026-03-06,m365-copilot,selectable,ga,1,1,exact
gpt-5-4,GPT-5.4,OpenAI,copilot,any_exposure,openai-gpt5-4-2026-03-05,2026-03-05,ga,m365-gpt5-4-thinking-2026-03-06,2026-03-06,m365-copilot,selectable,ga,1,1,exact
gpt-5-4,GPT-5.4,OpenAI,copilot,selectable_or_default,openai-gpt5-4-2026-03-05,2026-03-05,ga,m365-gpt5-4-thinking-2026-03-06,2026-03-06,m365-copilot,selectable,ga,1,1,exact
gpt-5-4,GPT-5.4,OpenAI,m365,any_exposure,openai-gpt5-4-2026-03-05,2026-03-05,ga,m365-gpt5-4-thinking-2026-03-06,2026-03-06,m365-copilot,selectable,ga,1,1,exact
gpt-5-4,GPT-5.4,OpenAI,m365,selectable_or_default,openai-gpt5-4-2026-03-05,2026-03-05,ga,m365-gpt5-4-thinking-2026-03-06,2026-03-06,m365-copilot,selectable,ga,1,1,exact
gpt-5-4,GPT-5.4,OpenAI,studio,any_exposure,openai-gpt5-4-2026-03-05,2026-03-05,ga,studio-gpt5-4-reasoning-2026-03-06,2026-03-06,copilot-studio,selectable,public_preview,1,1,exact
gpt-5-4,GPT-5.4,OpenAI,studio,selectable_or_default,openai-gpt5-4-2026-03-05,2026-03-05,ga,studio-gpt5-4-reasoning-2026-03-06,2026-03-06,copilot-studio,selectable,public_preview,1,1,exact
gpt-5-4,GPT-5.4,OpenAI,github_copilot,any_exposure,openai-gpt5-4-2026-03-05,2026-03-05,ga,,,,,,,,not_recorded
gpt-5-4,GPT-5.4,OpenAI,github_copilot,selectable_or_default,openai-gpt5-4-2026-03-05,2026-03-05,ga,,,,,,,,not_recorded
gpt-5-4,GPT-5.4,OpenAI,foundry,any_exposure,openai-gpt5-4-2026-03-05,2026-03-05,ga,,,,,,,,not_recorded
gpt-5-4,GPT-5.4,OpenAI,foundry,selectable_or_default,openai-gpt5-4-2026-03-05,2026-03-05,ga,,,,,,,,not_recorded
gpt-5-5,GPT-5.5,OpenAI,microsoft,any_exposure,openai-gpt5-5-2026-04-23,2026-04-23,ga,github-gpt5-5-ga-2026-04-24,2026-04-24,github-copilot,selectable,ga,1,1,exact
gpt-5-5,GPT-5.5,OpenAI,microsoft,selectable_or_default,openai-gpt5-5-2026-04-23,2026-04-23,ga,github-gpt5-5-ga-2026-04-24,2026-04-24,github-copilot,selectable,ga,1,1,exact
gpt-5-5,GPT-5.5,OpenAI,copilot,any_exposure,openai-gpt5-5-2026-04-23,2026-04-23,ga,github-gpt5-5-ga-2026-04-24,2026-04-24,github-copilot,selectable,ga,1,1,exact
gpt-5-5,GPT-5.5,OpenAI,copilot,selectable_or_default,openai-gpt5-5-2026-04-23,2026-04-23,ga,github-gpt5-5-ga-2026-04-24,2026-04-24,github-copilot,selectable,ga,1,1,exact
gpt-5-5,GPT-5.5,OpenAI,m365,any_exposure,openai-gpt5-5-2026-04-23,2026-04-23,ga,,,,,,,,not_recorded
gpt-5-5,GPT-5.5,OpenAI,m365,selectable_or_default,openai-gpt5-5-2026-04-23,2026-04-23,ga,,,,,,,,not_recorded
gpt-5-5,GPT-5.5,OpenAI,studio,any_exposure,openai-gpt5-5-2026-04-23,2026-04-23,ga,studio-gpt5-5-reasoning-2026-04-27,2026-04-27,copilot-studio,selectable,public_preview,4,4,exact
gpt-5-5,GPT-5.5,OpenAI,studio,selectable_or_default,openai-gpt5-5-2026-04-23,2026-04-23,ga,studio-gpt5-5-reasoning-2026-04-27,2026-04-27,copilot-studio,selectable,public_preview,4,4,exact
gpt-5-5,GPT-5.5,OpenAI,github_copilot,any_exposure,openai-gpt5-5-2026-04-23,2026-04-23,ga,github-gpt5-5-ga-2026-04-24,2026-04-24,github-copilot,selectable,ga,1,1,exact
gpt-5-5,GPT-5.5,OpenAI,github_copilot,selectable_or_default,openai-gpt5-5-2026-04-23,2026-04-23,ga,github-gpt5-5-ga-2026-04-24,2026-04-24,github-copilot,selectable,ga,1,1,exact
gpt-5-5,GPT-5.5,OpenAI,foundry,any_exposure,openai-gpt5-5-2026-04-23,2026-04-23,ga,,,,,,,,unknown_open_research
gpt-5-5,GPT-5.5,OpenAI,foundry,selectable_or_default,openai-gpt5-5-2026-04-23,2026-04-23,ga,,,,,,,,unknown_open_research
gpt-5-5-instant,GPT-5.5 Instant,OpenAI,microsoft,any_exposure,openai-gpt5-5-instant-2026-05-05,2026-05-05,ga,foundry-gpt5-5-instant-2026-05-07,2026-05-07,microsoft-foundry,catalogue,ga,2,2,exact
gpt-5-5-instant,GPT-5.5 Instant,OpenAI,microsoft,selectable_or_default,openai-gpt5-5-instant-2026-05-05,2026-05-05,ga,m365-gpt5-5-instant-2026-05-07,2026-05-07,m365-copilot,selectable,ga,2,2,exact
gpt-5-5-instant,GPT-5.5 Instant,OpenAI,copilot,any_exposure,openai-gpt5-5-instant-2026-05-05,2026-05-05,ga,m365-gpt5-5-instant-2026-05-07,2026-05-07,m365-copilot,selectable,ga,2,2,exact
gpt-5-5-instant,GPT-5.5 Instant,OpenAI,copilot,selectable_or_default,openai-gpt5-5-instant-2026-05-05,2026-05-05,ga,m365-gpt5-5-instant-2026-05-07,2026-05-07,m365-copilot,selectable,ga,2,2,exact
gpt-5-5-instant,GPT-5.5 Instant,OpenAI,m365,any_exposure,openai-gpt5-5-instant-2026-05-05,2026-05-05,ga,m365-gpt5-5-instant-2026-05-07,2026-05-07,m365-copilot,selectable,ga,2,2,exact
gpt-5-5-instant,GPT-5.5 Instant,OpenAI,m365,selectable_or_default,openai-gpt5-5-instant-2026-05-05,2026-05-05,ga,m365-gpt5-5-instant-2026-05-07,2026-05-07,m365-copilot,selectable,ga,2,2,exact
gpt-5-5-instant,GPT-5.5 Instant,OpenAI,studio,any_exposure,openai-gpt5-5-instant-2026-05-05,2026-05-05,ga,studio-gpt5-5-chat-2026-05-07,2026-05-07,copilot-studio,selectable,public_preview,2,2,exact
gpt-5-5-instant,GPT-5.5 Instant,OpenAI,studio,selectable_or_default,openai-gpt5-5-instant-2026-05-05,2026-05-05,ga,studio-gpt5-5-chat-2026-05-07,2026-05-07,copilot-studio,selectable,public_preview,2,2,exact
gpt-5-5-instant,GPT-5.5 Instant,OpenAI,github_copilot,any_exposure,openai-gpt5-5-instant-2026-05-05,2026-05-05,ga,,,,,,,,not_recorded
gpt-5-5-instant,GPT-5.5 Instant,OpenAI,github_copilot,selectable_or_default,openai-gpt5-5-instant-2026-05-05,2026-05-05,ga,,,,,,,,not_recorded
gpt-5-5-instant,GPT-5.5 Instant,OpenAI,foundry,any_exposure,openai-gpt5-5-instant-2026-05-05,2026-05-05,ga,foundry-gpt5-5-instant-2026-05-07,2026-05-07,microsoft-foundry,catalogue,ga,2,2,exact
gpt-5-5-instant,GPT-5.5 Instant,OpenAI,foundry,selectable_or_default,openai-gpt5-5-instant-2026-05-05,2026-05-05,ga,,,,,,,,not_recorded
gpt-5-5-thinking,GPT-5.5 Thinking,OpenAI,microsoft,any_exposure,,,,m365-gpt5-5-thinking-2026-04-27,2026-04-27,m365-copilot,selectable,ga,,,unknown_no_baseline
gpt-5-5-thinking,GPT-5.5 Thinking,OpenAI,microsoft,selectable_or_default,,,,m365-gpt5-5-thinking-2026-04-27,2026-04-27,m365-copilot,selectable,ga,,,unknown_no_baseline
gpt-5-5-thinking,GPT-5.5 Thinking,OpenAI,copilot,any_exposure,,,,m365-gpt5-5-thinking-2026-04-27,2026-04-27,m365-copilot,selectable,ga,,,unknown_no_baseline
gpt-5-5-thinking,GPT-5.5 Thinking,OpenAI,copilot,selectable_or_default,,,,m365-gpt5-5-thinking-2026-04-27,2026-04-27,m365-copilot,selectable,ga,,,unknown_no_baseline
gpt-5-5-thinking,GPT-5.5 Thinking,OpenAI,m365,any_exposure,,,,m365-gpt5-5-thinking-2026-04-27,2026-04-27,m365-copilot,selectable,ga,,,unknown_no_baseline
gpt-5-5-thinking,GPT-5.5 Thinking,OpenAI,m365,selectable_or_default,,,,m365-gpt5-5-thinking-2026-04-27,2026-04-27,m365-copilot,selectable,ga,,,unknown_no_baseline
gpt-5-5-thinking,GPT-5.5 Thinking,OpenAI,studio,any_exposure,,,,,,,,,,,unknown_no_baseline
gpt-5-5-thinking,GPT-5.5 Thinking,OpenAI,studio,selectable_or_default,,,,,,,,,,,unknown_no_baseline
gpt-5-5-thinking,GPT-5.5 Thinking,OpenAI,github_copilot,any_exposure,,,,,,,,,,,unknown_no_baseline
gpt-5-5-thinking,GPT-5.5 Thinking,OpenAI,github_copilot,selectable_or_default,,,,,,,,,,,unknown_no_baseline
gpt-5-5-thinking,GPT-5.5 Thinking,OpenAI,foundry,any_exposure,,,,,,,,,,,unknown_no_baseline
gpt-5-5-thinking,GPT-5.5 Thinking,OpenAI,foundry,selectable_or_default,,,,,,,,,,,unknown_no_baseline
gpt-5-6-luna,GPT-5.6 Luna,OpenAI,microsoft,any_exposure,openai-gpt5-6-2026-07-09,2026-07-09,ga,foundry-gpt5-6-2026-07-09,2026-07-09,microsoft-foundry,catalogue,ga,0,0,exact
gpt-5-6-luna,GPT-5.6 Luna,OpenAI,microsoft,selectable_or_default,openai-gpt5-6-2026-07-09,2026-07-09,ga,github-gpt5-6-luna-2026-07-09,2026-07-09,github-copilot,selectable,ga,0,0,exact
gpt-5-6-luna,GPT-5.6 Luna,OpenAI,copilot,any_exposure,openai-gpt5-6-2026-07-09,2026-07-09,ga,github-gpt5-6-luna-2026-07-09,2026-07-09,github-copilot,selectable,ga,0,0,exact
gpt-5-6-luna,GPT-5.6 Luna,OpenAI,copilot,selectable_or_default,openai-gpt5-6-2026-07-09,2026-07-09,ga,github-gpt5-6-luna-2026-07-09,2026-07-09,github-copilot,selectable,ga,0,0,exact
gpt-5-6-luna,GPT-5.6 Luna,OpenAI,m365,any_exposure,openai-gpt5-6-2026-07-09,2026-07-09,ga,m365-gpt5-6-2026-07-09,2026-07-09,m365-copilot,selectable,ga,0,0,exact
gpt-5-6-luna,GPT-5.6 Luna,OpenAI,m365,selectable_or_default,openai-gpt5-6-2026-07-09,2026-07-09,ga,m365-gpt5-6-2026-07-09,2026-07-09,m365-copilot,selectable,ga,0,0,exact
gpt-5-6-luna,GPT-5.6 Luna,OpenAI,studio,any_exposure,openai-gpt5-6-2026-07-09,2026-07-09,ga,,,,,,,,unknown_open_research
gpt-5-6-luna,GPT-5.6 Luna,OpenAI,studio,selectable_or_default,openai-gpt5-6-2026-07-09,2026-07-09,ga,,,,,,,,unknown_open_research
gpt-5-6-luna,GPT-5.6 Luna,OpenAI,github_copilot,any_exposure,openai-gpt5-6-2026-07-09,2026-07-09,ga,github-gpt5-6-luna-2026-07-09,2026-07-09,github-copilot,selectable,ga,0,0,exact
gpt-5-6-luna,GPT-5.6 Luna,OpenAI,github_copilot,selectable_or_default,openai-gpt5-6-2026-07-09,2026-07-09,ga,github-gpt5-6-luna-2026-07-09,2026-07-09,github-copilot,selectable,ga,0,0,exact
gpt-5-6-luna,GPT-5.6 Luna,OpenAI,foundry,any_exposure,openai-gpt5-6-2026-07-09,2026-07-09,ga,foundry-gpt5-6-2026-07-09,2026-07-09,microsoft-foundry,catalogue,ga,0,0,exact
gpt-5-6-luna,GPT-5.6 Luna,OpenAI,foundry,selectable_or_default,openai-gpt5-6-2026-07-09,2026-07-09,ga,,,,,,,,not_recorded
gpt-5-6-sol,GPT-5.6 Sol,OpenAI,microsoft,any_exposure,openai-gpt5-6-preview-2026-06-26,2026-06-26,limited_preview,foundry-gpt5-6-2026-07-09,2026-07-09,microsoft-foundry,catalogue,ga,13,13,exact
gpt-5-6-sol,GPT-5.6 Sol,OpenAI,microsoft,selectable_or_default,openai-gpt5-6-preview-2026-06-26,2026-06-26,limited_preview,github-gpt5-6-sol-2026-07-09,2026-07-09,github-copilot,selectable,ga,13,13,exact
gpt-5-6-sol,GPT-5.6 Sol,OpenAI,copilot,any_exposure,openai-gpt5-6-preview-2026-06-26,2026-06-26,limited_preview,github-gpt5-6-sol-2026-07-09,2026-07-09,github-copilot,selectable,ga,13,13,exact
gpt-5-6-sol,GPT-5.6 Sol,OpenAI,copilot,selectable_or_default,openai-gpt5-6-preview-2026-06-26,2026-06-26,limited_preview,github-gpt5-6-sol-2026-07-09,2026-07-09,github-copilot,selectable,ga,13,13,exact
gpt-5-6-sol,GPT-5.6 Sol,OpenAI,m365,any_exposure,openai-gpt5-6-preview-2026-06-26,2026-06-26,limited_preview,m365-gpt5-6-2026-07-09,2026-07-09,m365-copilot,selectable,ga,13,13,exact
gpt-5-6-sol,GPT-5.6 Sol,OpenAI,m365,selectable_or_default,openai-gpt5-6-preview-2026-06-26,2026-06-26,limited_preview,m365-gpt5-6-2026-07-09,2026-07-09,m365-copilot,selectable,ga,13,13,exact
gpt-5-6-sol,GPT-5.6 Sol,OpenAI,studio,any_exposure,openai-gpt5-6-preview-2026-06-26,2026-06-26,limited_preview,,,,,,,,unknown_open_research
gpt-5-6-sol,GPT-5.6 Sol,OpenAI,studio,selectable_or_default,openai-gpt5-6-preview-2026-06-26,2026-06-26,limited_preview,,,,,,,,unknown_open_research
gpt-5-6-sol,GPT-5.6 Sol,OpenAI,github_copilot,any_exposure,openai-gpt5-6-preview-2026-06-26,2026-06-26,limited_preview,github-gpt5-6-sol-2026-07-09,2026-07-09,github-copilot,selectable,ga,13,13,exact
gpt-5-6-sol,GPT-5.6 Sol,OpenAI,github_copilot,selectable_or_default,openai-gpt5-6-preview-2026-06-26,2026-06-26,limited_preview,github-gpt5-6-sol-2026-07-09,2026-07-09,github-copilot,selectable,ga,13,13,exact
gpt-5-6-sol,GPT-5.6 Sol,OpenAI,foundry,any_exposure,openai-gpt5-6-preview-2026-06-26,2026-06-26,limited_preview,foundry-gpt5-6-2026-07-09,2026-07-09,microsoft-foundry,catalogue,ga,13,13,exact
gpt-5-6-sol,GPT-5.6 Sol,OpenAI,foundry,selectable_or_default,openai-gpt5-6-preview-2026-06-26,2026-06-26,limited_preview,,,,,,,,not_recorded
gpt-5-6-terra,GPT-5.6 Terra,OpenAI,microsoft,any_exposure,openai-gpt5-6-2026-07-09,2026-07-09,ga,foundry-gpt5-6-2026-07-09,2026-07-09,microsoft-foundry,catalogue,ga,0,0,exact
gpt-5-6-terra,GPT-5.6 Terra,OpenAI,microsoft,selectable_or_default,openai-gpt5-6-2026-07-09,2026-07-09,ga,github-gpt5-6-terra-2026-07-09,2026-07-09,github-copilot,selectable,ga,0,0,exact
gpt-5-6-terra,GPT-5.6 Terra,OpenAI,copilot,any_exposure,openai-gpt5-6-2026-07-09,2026-07-09,ga,github-gpt5-6-terra-2026-07-09,2026-07-09,github-copilot,selectable,ga,0,0,exact
gpt-5-6-terra,GPT-5.6 Terra,OpenAI,copilot,selectable_or_default,openai-gpt5-6-2026-07-09,2026-07-09,ga,github-gpt5-6-terra-2026-07-09,2026-07-09,github-copilot,selectable,ga,0,0,exact
gpt-5-6-terra,GPT-5.6 Terra,OpenAI,m365,any_exposure,openai-gpt5-6-2026-07-09,2026-07-09,ga,m365-gpt5-6-2026-07-09,2026-07-09,m365-copilot,selectable,ga,0,0,exact
gpt-5-6-terra,GPT-5.6 Terra,OpenAI,m365,selectable_or_default,openai-gpt5-6-2026-07-09,2026-07-09,ga,m365-gpt5-6-2026-07-09,2026-07-09,m365-copilot,selectable,ga,0,0,exact
gpt-5-6-terra,GPT-5.6 Terra,OpenAI,studio,any_exposure,openai-gpt5-6-2026-07-09,2026-07-09,ga,,,,,,,,unknown_open_research
gpt-5-6-terra,GPT-5.6 Terra,OpenAI,studio,selectable_or_default,openai-gpt5-6-2026-07-09,2026-07-09,ga,,,,,,,,unknown_open_research
gpt-5-6-terra,GPT-5.6 Terra,OpenAI,github_copilot,any_exposure,openai-gpt5-6-2026-07-09,2026-07-09,ga,github-gpt5-6-terra-2026-07-09,2026-07-09,github-copilot,selectable,ga,0,0,exact
gpt-5-6-terra,GPT-5.6 Terra,OpenAI,github_copilot,selectable_or_default,openai-gpt5-6-2026-07-09,2026-07-09,ga,github-gpt5-6-terra-2026-07-09,2026-07-09,github-copilot,selectable,ga,0,0,exact
gpt-5-6-terra,GPT-5.6 Terra,OpenAI,foundry,any_exposure,openai-gpt5-6-2026-07-09,2026-07-09,ga,foundry-gpt5-6-2026-07-09,2026-07-09,microsoft-foundry,catalogue,ga,0,0,exact
gpt-5-6-terra,GPT-5.6 Terra,OpenAI,foundry,selectable_or_default,openai-gpt5-6-2026-07-09,2026-07-09,ga,,,,,,,,not_recorded
gpt-5-mini,GPT-5 mini,OpenAI,microsoft,any_exposure,openai-gpt5-mini-2025-08-07,2025-08-07,ga,github-gpt5-mini-ga-2025-09-09,2025-09-09,github-copilot,selectable,ga,33,33,exact
gpt-5-mini,GPT-5 mini,OpenAI,microsoft,selectable_or_default,openai-gpt5-mini-2025-08-07,2025-08-07,ga,github-gpt5-mini-ga-2025-09-09,2025-09-09,github-copilot,selectable,ga,33,33,exact
gpt-5-mini,GPT-5 mini,OpenAI,copilot,any_exposure,openai-gpt5-mini-2025-08-07,2025-08-07,ga,github-gpt5-mini-ga-2025-09-09,2025-09-09,github-copilot,selectable,ga,33,33,exact
gpt-5-mini,GPT-5 mini,OpenAI,copilot,selectable_or_default,openai-gpt5-mini-2025-08-07,2025-08-07,ga,github-gpt5-mini-ga-2025-09-09,2025-09-09,github-copilot,selectable,ga,33,33,exact
gpt-5-mini,GPT-5 mini,OpenAI,m365,any_exposure,openai-gpt5-mini-2025-08-07,2025-08-07,ga,,,,,,,,not_recorded
gpt-5-mini,GPT-5 mini,OpenAI,m365,selectable_or_default,openai-gpt5-mini-2025-08-07,2025-08-07,ga,,,,,,,,not_recorded
gpt-5-mini,GPT-5 mini,OpenAI,studio,any_exposure,openai-gpt5-mini-2025-08-07,2025-08-07,ga,,,,,,,,not_recorded
gpt-5-mini,GPT-5 mini,OpenAI,studio,selectable_or_default,openai-gpt5-mini-2025-08-07,2025-08-07,ga,,,,,,,,not_recorded
gpt-5-mini,GPT-5 mini,OpenAI,github_copilot,any_exposure,openai-gpt5-mini-2025-08-07,2025-08-07,ga,github-gpt5-mini-ga-2025-09-09,2025-09-09,github-copilot,selectable,ga,33,33,exact
gpt-5-mini,GPT-5 mini,OpenAI,github_copilot,selectable_or_default,openai-gpt5-mini-2025-08-07,2025-08-07,ga,github-gpt5-mini-ga-2025-09-09,2025-09-09,github-copilot,selectable,ga,33,33,exact
gpt-5-mini,GPT-5 mini,OpenAI,foundry,any_exposure,openai-gpt5-mini-2025-08-07,2025-08-07,ga,,,,,,,,not_recorded
gpt-5-mini,GPT-5 mini,OpenAI,foundry,selectable_or_default,openai-gpt5-mini-2025-08-07,2025-08-07,ga,,,,,,,,not_recorded
grok-3,Grok 3,xAI,microsoft,any_exposure,xai-grok3-2025-02-19,2025-02-19,public_preview,foundry-grok3-2025-05-19,2025-05-19,azure-ai-foundry,catalogue,ga,89,89,exact
grok-3,Grok 3,xAI,microsoft,selectable_or_default,xai-grok3-2025-02-19,2025-02-19,public_preview,,,,,,,,unknown_open_research
grok-3,Grok 3,xAI,copilot,any_exposure,xai-grok3-2025-02-19,2025-02-19,public_preview,,,,,,,,unknown_open_research
grok-3,Grok 3,xAI,copilot,selectable_or_default,xai-grok3-2025-02-19,2025-02-19,public_preview,,,,,,,,unknown_open_research
grok-3,Grok 3,xAI,m365,any_exposure,xai-grok3-2025-02-19,2025-02-19,public_preview,,,,,,,,not_recorded
grok-3,Grok 3,xAI,m365,selectable_or_default,xai-grok3-2025-02-19,2025-02-19,public_preview,,,,,,,,not_recorded
grok-3,Grok 3,xAI,studio,any_exposure,xai-grok3-2025-02-19,2025-02-19,public_preview,,,,,,,,not_recorded
